기준월,년,월,콘텐츠구분,서비스 형태,프로그램 제목,프로그램 코드,매출,KBS저작권료,외부저작권료
2025-02-01,2025,2,KBS,SVOD,2015 KBS 드라마 스페셜(바람은 소망하는대로 분다),T2015-0033,0,0,0
2025-02-01,2025,2,KBS,SVOD,2015 KBS 드라마 스페셜(웃기는 여자),T2015-0033,0,0,0
2025-02-01,2025,2,KBS,SVOD,굿바이 솔로,T2006-0013,79354,68244,0
2025-02-01,2025,2,KBS,SVOD,올드미스 다이어리,T2004-0965,1075700,925102,0
2025-02-01,2025,2,KBS,SVOD,목욕탕집 남자들,T2000-0485,3819595,3284852,0
2025-02-01,2025,2,KBS,SVOD,솔약국집 아들들,T2009-0093,2218130,1907592,0
2025-02-01,2025,2,KBS,SVOD,저 푸른 초원 위에,T2002-0847,106640,91710,0
2025-02-01,2025,2,KBS,SVOD,성장드라마 반올림 3,T2006-0094,35424,30465,0
2025-02-01,2025,2,KBS,SVOD,도망자 Plan.B,T2010-1153,0,0,0
2025-02-01,2025,2,KBS,SVOD,고맙다 아들아,T2014-0976,0,0,0
2025-02-01,2025,2,KBS,SVOD,KBS 웹드라마(어바웃 러브),T2015-0306,0,0,0
2025-02-01,2025,2,KBS,SVOD,직장의 신,T2013-0092,831213,714843,0
2025-02-01,2025,2,KBS,SVOD,해외특별기획 드라마 초한지,T2013-0042,0,0,0
2025-02-01,2025,2,KBS,SVOD,브레인,T2011-0747,0,0,0
2025-02-01,2025,2,KBS,SVOD,임진왜란 1592,T2014-0645,0,0,0
2025-02-01,2025,2,KBS,SVOD,주말 드라마 같이 살래요,T2018-0017,0,0,0
2025-02-01,2025,2,KBS,SVOD,좀비탐정,T2020-0358,0,0,0
2025-02-01,2025,2,KBS,SVOD,뽈룬티어,T2025-0004,1150299,989257,0
2025-02-01,2025,2,KBS,SVOD,설 특집 전국 다둥이 가족자랑,T2025-0001,351076,301925,0
2025-02-01,2025,2,KBS,SVOD,설 특집 트롯대잔치 -THE COLOR-,T2025-0009,2489410,2140893,0
2025-02-01,2025,2,KBS,SVOD,2024 KBS 연기대상,T2024-0669,3454378,2970765,0
2025-02-01,2025,2,KBS,SVOD,2024 KBS 연예대상,T2024-0684,912282,784563,0
2025-02-01,2025,2,KBS,SVOD,2025 카운트다운 쇼 LIGHT NOW,T2024-0709,24,21,0
2025-02-01,2025,2,KBS,SVOD,나라는 가수 인 독일,T2024-0688,6672104,3299356,2835644
2025-02-01,2025,2,KBS,SVOD,세차JANG,T2024-0618,2104108,1809533,0
2025-02-01,2025,2,KBS,SVOD,셀럽병사의 비밀,T2024-0541,9577988,8237070,0
2025-02-01,2025,2,KBS,SVOD,뮤비뱅크 2,T2015-0081,0,0,0
2025-02-01,2025,2,KBS,SVOD,"특집다큐 60년의 도전, 팀코리아 기적을 건설하다",T2024-0731,0,0,0
2025-02-01,2025,2,KBS,SVOD,"물때, 달의 바다 스페셜",T2025-0016,401,345,0
2025-02-01,2025,2,KBS,SVOD,설 특집 700만개의 아리랑,T2024-0735,21948,18875,0
2025-02-01,2025,2,KBS,SVOD,설 특집 글로벌 한인 기행 김영철이 간다 2부작,T2024-0734,102198,87890,0
2025-02-01,2025,2,KBS,SVOD,설 특집 다큐 노망? 로망!,T2024-0741,4274,3676,0
2025-02-01,2025,2,KBS,SVOD,신년기획 전환의 시대 한국 경제 미래를 묻다,T2024-0738,40534,34859,0
2025-02-01,2025,2,KBS,SVOD,"신년특집다큐 AI 패권 전쟁, 승자는 누구인가?",T2024-0718,258744,222520,0
2025-02-01,2025,2,KBS,SVOD,신년특집다큐 길 잃은 야생동물 콘크리트 사파리,T2024-0364,51503,44293,0
2025-02-01,2025,2,KBS,SVOD,신년특집다큐 독도의 무명씨들,T2024-0561,123448,106165,0
2025-02-01,2025,2,KBS,SVOD,2024 KBS 영상실록 국내편,T2024-0727,16031,13787,0
2025-02-01,2025,2,KBS,SVOD,바다 건너 사랑 3,T2024-0506,14770,12702,0
2025-02-01,2025,2,KBS,SVOD,생방송 굿모닝 대한민국,T2024-0674,8271,7113,0
2025-02-01,2025,2,KBS,SVOD,올라운더: 춤추는 라오스 소녀,T2024-0654,393,338,0
2025-02-01,2025,2,KBS,SVOD,특집 조수미 크리스마스 콘서트,T2024-0667,47955,41241,0
2025-02-01,2025,2,KBS,SVOD,특집다큐 마이 홈그라운드,T2024-0657,1149,988,0
2025-02-01,2025,2,KBS,SVOD,행복한 지도,T2015-0355,0,0,0
2025-02-01,2025,2,KBS,SVOD,토마스와 친구들2,T9999-0017,0,0,0
2025-02-01,2025,2,KBS,SVOD,우루루,T9999-0024,0,0,0
2025-02-01,2025,2,KBS,SVOD,대선후보 KBS 초청토론,T2017-0314,0,0,0
2025-02-01,2025,2,KBS,SVOD,끝까지 간다,T2016-0761,0,0,0
2025-02-01,2025,2,KBS,SVOD,여름특선 만화 변신자동차 또봇,T2018-0476,0,0,0
2025-02-01,2025,2,KBS,SVOD,회사 가기 싫어,T2018-0475,0,0,0
2025-02-01,2025,2,KBS,SVOD,제야음악회 2020 새날마중,T2019-0451,0,0,0
2025-02-01,2025,2,KBS,SVOD,빌런의 나라,T2024-0645,0,0,0
2025-02-01,2025,2,KBS,SVOD,킥킥킥킥,T2024-0472,422,160,236
2025-02-01,2025,2,KBS,SVOD,독수리 5형제를 부탁해!,T2024-0604,2372,2040,0
2025-02-01,2025,2,KBS,SVOD,꽃피는 봄이 오면,T2006-1055,36420,31321,0
2025-02-01,2025,2,KBS,SVOD,백만송이 장미,T2003-1094,426857,367097,0
2025-02-01,2025,2,KBSN,SVOD,위장취업,AG2023-0006,52801,0,44881
2025-02-01,2025,2,KBSN,SVOD,오늘도 지송합니다,CA2024-1205,9292978,0,7899031
2025-02-01,2025,2,KBSN,SVOD,리뷰잇,AG2024-0012,1519,0,1291
2025-02-01,2025,2,KBSN,SVOD,경제 스포트라이트,AG2024-0008,2908,0,2472
2025-02-01,2025,2,KBSN,SVOD,킹스맨 - 성공의 비결,AG2024-0006,40,0,34
2025-02-01,2025,2,KBSN,SVOD,홍판사판,AG2024-0005,4223,0,3590
2025-02-01,2025,2,KBSN,SVOD,우리들의 지식살롱,AG2024-0003,3665,0,3115
2025-02-01,2025,2,KBSN,SVOD,대호 왔 대호,AG2024-0002,8707,0,7401
2025-02-01,2025,2,KBSN,SVOD,MAKE미남,AG2024-0001,30267,0,25727
2025-02-01,2025,2,KBSN,SVOD,뷰티 유레카,AG2023-0012,245,0,208
2025-02-01,2025,2,KBSN,SVOD,먹지순례,AG2023-0011,2271,0,1930
2025-02-01,2025,2,KBSN,SVOD,중매술사,AG2023-0010,335166,0,284891
2025-02-01,2025,2,KBSN,SVOD,연애의 참견 NEW,AG2019-0026,17883460,0,15200941
2025-02-01,2025,2,KBSN,SVOD,내일은 천재,AG2022-0004,56321,0,47873
2025-02-01,2025,2,KBSN,SVOD,비밀남녀,AG2022-0003,44125,0,37506
2025-02-01,2025,2,KBSN,SVOD,무엇이든 물어보살,AG2019-0005,11446572,0,9729586
2025-02-01,2025,2,KBSN,SVOD,이십세기 힛-트쏭,AG2020-0002,5530912,0,4701275
2025-02-01,2025,2,KBSN,SVOD,국민 영수증,AG2021-0006,106738,0,90727
2025-02-01,2025,2,KBSN,SVOD,연애의 참견2,AG2018-0060,918331,0,780581
2025-02-01,2025,2,KBSN,SVOD,썰바이벌,AG2021-0001,110754,0,94141
2025-02-01,2025,2,KBSN,SVOD,연애의 참견,AG2018-0003,134954,0,114711
2025-02-01,2025,2,KBSN,SVOD,나는 차였어,AG2020-0037,4811,0,4089
2025-02-01,2025,2,KBSN,SVOD,나는 차였어2,AG2020-0038,6392,0,5433
2025-02-01,2025,2,KBSN,SVOD,실연박물관,AG2021-0005,5168,0,4393
2025-02-01,2025,2,KBSN,SVOD,날아라 슛돌이 3기,AG2019-0014,53855,0,45777
2025-02-01,2025,2,KBSN,SVOD,코인 법률방 시즌2,AG2019-0002,3590,0,3052
2025-02-01,2025,2,KBSN,SVOD,양세형의 짤방공작소,AG2018-0004,1835,0,1560
2025-02-01,2025,2,KBSN,SVOD,닥터하우스,AG2018-0008,1637,0,1391
2025-02-01,2025,2,KBSN,SVOD,코인 법률방,AG2018-0068,8291,0,7047
2025-02-01,2025,2,KBSN,SVOD,얼큰한 여자들,AG2018-0069,798,0,678
2025-02-01,2025,2,KBSN,SVOD,차트를 달리는 소녀,PG2160019J,1170,0,995
2025-02-01,2025,2,KBSN,SVOD,셀럽뷰티,AG2020-0010,351,0,298
2025-02-01,2025,2,KBSN,SVOD,엄마는 고슴도치 시즌1,PG2160002D,555,0,472
2025-02-01,2025,2,KBSN,SVOD,셀럽뷰티 3,AG2021-0002,759,0,645
2025-02-01,2025,2,KBSN,SVOD,트렌드 위드미,AG2019-0013,9,0,8
2025-02-01,2025,2,KBSN,SVOD,한채영 부티크,AG2019-0010,23,0,20
2025-02-01,2025,2,KBSN,SVOD,쇼핑의 참견,AG2019-0011,334,0,284
2025-02-01,2025,2,KBSN,SVOD,최강남녀,PG2160005J,559,0,475
2025-02-01,2025,2,KBSN,SVOD,쇼핑의 참견2,AG2019-0017,5,0,4
2025-02-01,2025,2,KBSN,SVOD,트렌드 위드 미 시즌2,AG2019-0018,9,0,8
2025-02-01,2025,2,KBSN,SVOD,이장님의 스포일러,AG2018-0072,0,0,0
2025-02-01,2025,2,KBSN,SVOD,오래된 만남 추구,AG2025-0003,3134519,0,2664341
2025-02-01,2025,2,KBSN,SVOD,중매술사2,AG2025-0001,736732,0,626222
2025-02-01,2025,2,자체수급,SVOD,나의 X같은 스무살,KM2023030050,29565,0,25130
2025-02-01,2025,2,자체수급,SVOD,예능대부 갓경규(공동),AG2024-0009,2679,0,1072
2025-02-01,2025,2,자체수급,SVOD,예능대부 갓경규(자체),AG2024-0009,2505,0,2004
2025-02-01,2025,2,자체수급,SVOD,이경규의 킬링무비,AG2024-0010,969,0,775
2025-02-01,2025,2,자체수급,SVOD,이사장님은 9등급,KM2024020023,30867,0,26237
2025-02-01,2025,2,자체수급,SVOD,집사는 꿈,KM2024040008,7116,0,5693
2025-02-01,2025,2,자체수급,SVOD,Be my K-Guide : 한일남녀 편,KM2025030003,11099,0,8879
2025-02-01,2025,2,자체수급,SVOD,우리 연애 시뮬레이션,KM2023030041,80365,0,37771
2025-02-01,2025,2,자체수급,기타,우리 연애 시뮬레이션(영화),KM2023030041,101455,0,47684
2025-02-01,2025,2,자체수급,SVOD,러브 메이트,KM2023030043,33207,0,15607
2025-02-01,2025,2,자체수급,기타,러브메이트(영화),KM2023030043,0,0,0
2025-02-01,2025,2,자체수급,기타,마이 스윗 디어(영화),KM2021090036,15250,0,0
2025-02-01,2025,2,자체수급,기타,인간발전,KM2025040013,0,0,0
2025-02-01,2025,2,자체수급,SVOD,굿닥터(일본판),KM2018110011,6650,0,0
2025-02-01,2025,2,KBS,LIVE,KBS 실시간,CA1000-0002,221369446,210300974,0
2025-02-01,2025,2,KBS,NVOD,KBS NVOD,CA2000-0001,91083333,78331666,0
2025-02-01,2025,2,KBS,NVOD,KBS NVOD 태종이방원,T2021-0263,529928,370950,0
2025-02-01,2025,2,KBSN,LIVE,KBSN 실시간,CA1000-0003,82535861,0,74282275
2025-02-01,2025,2,KBSN,NVOD,KBSN NVOD,CA2000-0002,6390621,0,3534373
2025-02-01,2025,2,KBS,광고,"KBS 광고 프리롤, 미드롤",CA1001-0001,14235908,11388727,0
2025-02-01,2025,2,KBSN,광고,KBSN 광고 프리롤,CA1001-0002,22845,0,18276
2025-02-01,2025,2,영화,기타,웨이브 영화,CA9999-0003,480108,0,419450
2025-03-01,2025,3,KBS,SVOD,1박2일 시즌4,T2008-0189,60538229,52062877,0
2025-03-01,2025,3,KBS,SVOD,공사창립특집 2부작 리더,T2025-0007,0,0,0
2025-03-01,2025,3,KBS,SVOD,광복 80년 나의 호국 영웅,T2025-0034,0,0,0
2025-03-01,2025,3,KBS,SVOD,공부와 놀부,T2025-0054,0,0,0
2025-03-01,2025,3,KBS,SVOD,2024 창원 K-POP 월드 페스티벌,T2024-0536,513,441,0
2025-03-01,2025,3,KBS,SVOD,미 싱 (Me Sing),T2024-0603,1025,882,0
2025-03-01,2025,3,KBS,SVOD,제45회 청룡영화상 시상식,T2024-0670,29753,25588,0
2025-03-01,2025,3,KBS,SVOD,나라는 가수 인 스페인,T2024-0576,1170789,578955,497585
2025-03-01,2025,3,KBS,SVOD,더 딴따라,T2024-0383,1769570,875053,752067
2025-03-01,2025,3,KBS,SVOD,뮤직뱅크 인 창원,T2024-0610,105,90,0
2025-03-01,2025,3,KBS,SVOD,폭소클럽 2,T2006-1011,2329,2003,0
2025-03-01,2025,3,KBS,SVOD,동물은 훌륭하다,T2024-0512,3211050,2761503,0
2025-03-01,2025,3,KBS,SVOD,추석특집쇼 이찬원의 선물,T2024-0416,131136,112777,0
2025-03-01,2025,3,KBS,SVOD,KBS 대기획 - 딴따라 JYP,T2024-0479,17916,15408,0
2025-03-01,2025,3,KBS,SVOD,메소드 클럽,T2024-0452,77902,66996,0
2025-03-01,2025,3,KBS,SVOD,폭소클럽,T2002-0713,686,590,0
2025-03-01,2025,3,KBS,SVOD,보령머드축제 개막기념 K-POP SUPER LIVE,T2024-0395,295,254,0
2025-03-01,2025,3,KBS,SVOD,제3회 청룡시리즈어워즈,T2024-0427,15904,13677,0
2025-03-01,2025,3,KBS,SVOD,한·아세안 뮤직페스티벌 <ROUND in Korea>,T2024-0403,1,1,0
2025-03-01,2025,3,KBS,SVOD,2024 코리안 페스티벌,T2024-0327,7,6,0
2025-03-01,2025,3,KBS,SVOD,아이엠 온더비트,T2024-0319,223,192,0
2025-03-01,2025,3,KBS,SVOD,팝업상륙작전,T2024-0207,23951,20598,0
2025-03-01,2025,3,KBS,SVOD,2장1절,T2024-0065,15077,12966,0
2025-03-01,2025,3,KBS,SVOD,KBS 슈퍼콩서트,T2024-0182,3234,2781,0
2025-03-01,2025,3,KBS,SVOD,MAKEMATE1,T2024-0209,38827,16362,19802
2025-03-01,2025,3,KBS,SVOD,김연자 더 글로리,T2024-0272,2605,2240,0
2025-03-01,2025,3,KBS,SVOD,서울 페스타 2024 개막공연,T2024-0273,237,204,0
2025-03-01,2025,3,KBS,SVOD,싱크로유,T2024-0142,1399984,1203986,0
2025-03-01,2025,3,KBS,SVOD,코리아 온 스테이지 - 뉴 제너레이션,T2024-0285,76,65,0
2025-03-01,2025,3,KBS,SVOD,하이엔드 소금쟁이,T2024-0181,159821,137446,0
2025-03-01,2025,3,KBS,SVOD,최수종의 여행사담,T2024-0287,699,0,559
2025-03-01,2025,3,KBS,SVOD,설 특집 진성빅쇼 복(BOK) 대한민국,T2024-0025,3549,3052,0
2025-03-01,2025,3,KBS,SVOD,2023 창원 K-POP 월드 페스티벌,T2023-0336,160,138,0
2025-03-01,2025,3,KBS,SVOD,별의별 중계 시즌2,T2023-0352,29,25,0
2025-03-01,2025,3,KBS,SVOD,제44회 청룡영화상 시상식,T2023-0398,8863,7622,0
2025-03-01,2025,3,KBS,SVOD,코리아 온 스테이지 인 런던,T2023-0347,1450,1247,0
2025-03-01,2025,3,KBS,SVOD,골든 걸스,T2023-0309,107057,92069,0
2025-03-01,2025,3,KBS,SVOD,2023 서울 드라마 어워즈,T2023-0278,120,103,0
2025-03-01,2025,3,KBS,SVOD,KBS 대기획 ㅇㅁㄷ 지오디,T2023-0245,78349,67380,0
2025-03-01,2025,3,KBS,SVOD,김연자 진성 한가위 빅쇼,T2023-0295,2615,2249,0
2025-03-01,2025,3,KBS,SVOD,미녀들의 수다,T2006-0996,18514,15922,0
2025-03-01,2025,3,KBS,SVOD,지구 위 블랙박스,T2022-0678,2203,1895,0
2025-03-01,2025,3,KBS,SVOD,2023 새만금 세계스카우트잼버리 K팝 슈퍼라이브,T2023-0244,315,271,0
2025-03-01,2025,3,KBS,SVOD,제2회 청룡시리즈어워즈,T2023-0203,5614,4828,0
2025-03-01,2025,3,KBS,SVOD,오늘부터 구독중,T2023-0151,0,0,0
2025-03-01,2025,3,KBS,SVOD,날아라 슛돌이 1기,T2006-0106,10757,9251,0
2025-03-01,2025,3,KBS,SVOD,서울 페스타 2023 개막공연,T2023-0087,153,132,0
2025-03-01,2025,3,KBS,SVOD,마이 리틀 히어로,T2023-0172,87199,74991,0
2025-03-01,2025,3,KBS,SVOD,생존게임 코드레드,T2023-0154,71615,61589,0
2025-03-01,2025,3,KBS,SVOD,스펀지,T2003-1187,160000,137600,0
2025-03-01,2025,3,KBS,SVOD,신동엽 신봉선의 샴페인,T2008-0190,5875,5053,0
2025-03-01,2025,3,KBS,SVOD,노머니 노아트,T2023-0034,2521,2168,0
2025-03-01,2025,3,KBS,SVOD,촌스럽게 여기도 안 와봤어?,T2023-0016,143,123,0
2025-03-01,2025,3,KBS,SVOD,더 시즌즈,T2022-1011,6199806,5331833,0
2025-03-01,2025,3,KBS,SVOD,KBS 설 대기획 송골매 콘서트 40년만의 비행,T2022-0909,6888,5924,0
2025-03-01,2025,3,KBS,SVOD,걸어서 환장 속으로,T2022-0918,72727,62545,0
2025-03-01,2025,3,KBS,SVOD,2023 KBS 연기대상,T2023-0438,10773,9265,0
2025-03-01,2025,3,KBS,SVOD,2023 KBS 연예대상,T2023-0450,5408,4651,0
2025-03-01,2025,3,KBS,SVOD,2022 KBS 연기대상,T2022-0943,7182,6177,0
2025-03-01,2025,3,KBS,SVOD,2022 KBS 연예대상,T2022-0944,2006,1725,0
2025-03-01,2025,3,KBS,SVOD,제 43회 청룡영화상 시상식,T2022-0899,3110,2675,0
2025-03-01,2025,3,KBS,SVOD,스테이지 W 인 목포,T2022-0864,20,17,0
2025-03-01,2025,3,KBS,SVOD,달리는 풀코스,T2022-0911,86,74,0
2025-03-01,2025,3,KBS,SVOD,2022 창원 K-POP 월드 페스티벌,T2022-0837,0,0,0
2025-03-01,2025,3,KBS,SVOD,2023 코리안 페스티벌 -THE NEXT,T2022-0823,33,28,0
2025-03-01,2025,3,KBS,SVOD,배틀트립 2,T2022-0818,140631,120943,0
2025-03-01,2025,3,KBS,SVOD,세컨 하우스,T2022-0842,16495,14186,0
2025-03-01,2025,3,KBS,SVOD,2022 서울 드라마 어워즈,T2022-0762,39,34,0
2025-03-01,2025,3,KBS,SVOD,라운드 테이블,T2022-0717,2608,1705,626
2025-03-01,2025,3,KBS,SVOD,스포츠 골든벨,T2022-0755,1003,863,0
2025-03-01,2025,3,KBS,SVOD,광복 77주년 코리아 온 스테이지,T2022-0673,447,384,0
2025-03-01,2025,3,KBS,SVOD,상상플러스,T2004-0949,100810,86697,0
2025-03-01,2025,3,KBS,SVOD,서울 페스타 2022,T2022-0676,0,0,0
2025-03-01,2025,3,KBS,SVOD,여걸파이브,V2006-0674,57010,49029,0
2025-03-01,2025,3,KBS,SVOD,자유선언 주먹이 운다,AG2022-0006,15558,13380,0
2025-03-01,2025,3,KBS,SVOD,해피선데이 여걸식스,V2006-0688,44529,38295,0
2025-03-01,2025,3,KBS,SVOD,1박2일 시즌1,T2005-0230,26247358,22572728,0
2025-03-01,2025,3,KBS,SVOD,옥탑방의 문제아들,T2018-0562,583532,501838,0
2025-03-01,2025,3,KBS,SVOD,사장님 귀는 당나귀 귀,T2019-0063,22919783,19711013,0
2025-03-01,2025,3,KBS,SVOD,빼고파,T2022-0105,24949,21456,0
2025-03-01,2025,3,KBS,SVOD,개승자,T2021-0448,77681,66806,0
2025-03-01,2025,3,KBS,SVOD,아기싱어,T2021-0480,112006,96325,0
2025-03-01,2025,3,KBS,SVOD,해피 선데이 (슈퍼맨이 돌아왔다),T2013-0476,20476275,17609597,0
2025-03-01,2025,3,KBS,SVOD,개는 훌륭하다,T2019-0348,1062680,913905,0
2025-03-01,2025,3,KBS,SVOD,신상 출시 편스토랑,T2019-0286,13019001,11196341,0
2025-03-01,2025,3,KBS,SVOD,살림하는 남자들,T2016-0651,25106271,21591393,0
2025-03-01,2025,3,KBS,SVOD,유희열의 스케치북,T2009-0165,186816,160662,0
2025-03-01,2025,3,KBS,SVOD,불후의 명곡2,T2011-0781,7112508,6116757,0
2025-03-01,2025,3,KBS,SVOD,갓파더,T2021-0421,29310,25207,0
2025-03-01,2025,3,KBS,SVOD,오늘부터 무해하게,T2021-0432,2785,2395,0
2025-03-01,2025,3,KBS,SVOD,2021 KBS 연예대상,T2021-0533,888,764,0
2025-03-01,2025,3,KBS,SVOD,조선팝 어게인 송가인,T2021-0608,7928,6818,0
2025-03-01,2025,3,KBS,SVOD,청춘야구단,T2022-0088,36069,31019,0
2025-03-01,2025,3,KBS,SVOD,요즘 것들이 수상해,T2022-0199,1974,1698,0
2025-03-01,2025,3,KBS,SVOD,2023 KBS 창작동요대회,T2023-0003,584,502,0
2025-03-01,2025,3,KBS,SVOD,2022 KBS 창작동요대회,T2022-0002,1,1,0
2025-03-01,2025,3,KBS,SVOD,국민MC 송해 추모 특집 다큐 내 인생 딩동댕,T2022-0639,953,820,0
2025-03-01,2025,3,KBS,SVOD,백종원 클라쓰,T2021-0292,96161,82698,0
2025-03-01,2025,3,KBS,SVOD,2022 KBS 가요대축제,T2022-0910,8045,6919,0
2025-03-01,2025,3,KBS,SVOD,2021 KBS 가요대축제,T2021-0527,3864,3323,0
2025-03-01,2025,3,KBS,SVOD,대국민 토크쇼 안녕하세요,T2010-1328,1119769,963001,0
2025-03-01,2025,3,KBS,SVOD,개그 콘서트,T2000-0065,15471178,13305213,0
2025-03-01,2025,3,KBS,SVOD,1박2일 시즌2,CA2012-2013,962301,827579,0
2025-03-01,2025,3,KBS,SVOD,노래가 좋아,T2016-0626,80429,69169,0
2025-03-01,2025,3,KBS,SVOD,가요무대,T2000-0113,2095084,1801772,0
2025-03-01,2025,3,KBS,SVOD,배틀 트립,T2016-0133,275702,237104,0
2025-03-01,2025,3,KBS,SVOD,해피 투게더3,T2001-0932,408799,351567,0
2025-03-01,2025,3,KBS,SVOD,우리동네 예체능,T2013-0145,439474,377948,0
2025-03-01,2025,3,KBS,SVOD,청춘불패,T2009-0701,139578,120037,0
2025-03-01,2025,3,KBS,SVOD,대화의 희열3,T2021-0229,90228,77596,0
2025-03-01,2025,3,KBS,SVOD,언니들의 슬램덩크,T2016-0132,476123,409466,0
2025-03-01,2025,3,KBS,SVOD,2021 KBS 연기대상,T2021-0532,6082,5231,0
2025-03-01,2025,3,KBS,SVOD,대화의 희열2,T2019-0027,148414,127636,0
2025-03-01,2025,3,KBS,SVOD,남자의 자격,T2009-0940,334577,287736,0
2025-03-01,2025,3,KBS,SVOD,제 42회 청룡영화상 시상식,T2021-0531,1683,1447,0
2025-03-01,2025,3,KBS,SVOD,트롯 전국체전,T2020-0376,548804,471971,0
2025-03-01,2025,3,KBS,SVOD,우리가 사랑한 그 노래 새가수,T2021-0248,81202,69834,0
2025-03-01,2025,3,KBS,SVOD,전국노래자랑,T2000-0054,1647263,1416646,0
2025-03-01,2025,3,KBS,SVOD,뮤직뱅크,T2000-0027,464476,399449,0
2025-03-01,2025,3,KBS,SVOD,청춘FC 헝그리 일레븐,T2015-0238,81804,70351,0
2025-03-01,2025,3,KBS,SVOD,거기가 어딘데??,T2018-0220,47770,41082,0
2025-03-01,2025,3,KBS,SVOD,인간의 조건 - 집으로,T2012-0785,136652,117521,0
2025-03-01,2025,3,KBS,SVOD,연중 플러스,T2020-0378,1057,909,0
2025-03-01,2025,3,KBS,SVOD,대화의 희열,T2018-0511,79494,68365,0
2025-03-01,2025,3,KBS,SVOD,정해인의 걸어보고서,T2019-0368,102713,88333,0
2025-03-01,2025,3,KBS,SVOD,공포의 쿵쿵따,T2002-0064,311385,267791,0
2025-03-01,2025,3,KBS,SVOD,아이돌 리부팅 프로젝트 더 유닛,T2017-0677,95219,81888,0
2025-03-01,2025,3,KBS,SVOD,김생민의 영수증 시즌1,T2017-0661,38770,33342,0
2025-03-01,2025,3,KBS,SVOD,트롯 매직유랑단,T2021-0085,129580,111439,0
2025-03-01,2025,3,KBS,SVOD,위기탈출 넘버원,T2005-0396,59137,50858,0
2025-03-01,2025,3,KBS,SVOD,열린음악회,T2000-0096,228605,196600,0
2025-03-01,2025,3,KBS,SVOD,철부지 브로망스 -절찬상영중-,T2017-0707,25628,22040,0
2025-03-01,2025,3,KBS,SVOD,노래 싸움 승부,T2016-0657,51810,44557,0
2025-03-01,2025,3,KBS,SVOD,2021 스페셜 토크쇼 <Let's BTS>,T2021-0086,0,0,0
2025-03-01,2025,3,KBS,SVOD,댄싱 하이,T2018-0433,5653,4862,0
2025-03-01,2025,3,KBS,SVOD,위 캔 게임,T2020-1468,7988,6870,0
2025-03-01,2025,3,KBS,SVOD,나는남자다,T2014-0119,46929,40359,0
2025-03-01,2025,3,KBS,SVOD,청춘불패 2,T2011-0916,38465,33080,0
2025-03-01,2025,3,KBS,SVOD,으라차차 만수로,T2019-0095,12840,11042,0
2025-03-01,2025,3,KBS,SVOD,콘서트 7080,T2004-0105,48659,41847,0
2025-03-01,2025,3,KBS,SVOD,용감한 가족,T2014-0853,25693,22096,0
2025-03-01,2025,3,KBS,SVOD,씨름의 희열,T2019-0343,32680,28105,0
2025-03-01,2025,3,KBS,SVOD,추석특집,CA9999-9999,18668,16054,0
2025-03-01,2025,3,KBS,SVOD,땅만 빌리지,T2020-1566,9256,0,7405
2025-03-01,2025,3,KBS,SVOD,김생민의 영수증,T2017-0661,10401,8945,0
2025-03-01,2025,3,KBS,SVOD,하룻밤만 재워줘,T2017-0763,41349,35560,0
2025-03-01,2025,3,KBS,SVOD,슈퍼맨이 돌아왔다 미공개 X파일,T2013-0476,31896,0,22327
2025-03-01,2025,3,KBS,SVOD,나를 돌아봐,T2015-0205,9555,8217,0
2025-03-01,2025,3,KBS,SVOD,출발 드림팀 시즌2,T2009-0698,63585,54683,0
2025-03-01,2025,3,KBS,SVOD,퀴즈 위의 아이돌,T2020-0387,4749,4084,0
2025-03-01,2025,3,KBS,SVOD,수미산장,T2021-0039,8147,0,4847
2025-03-01,2025,3,KBS,SVOD,KBS 송년특집 We're HERO 임영웅,T2021-0518,0,0,0
2025-03-01,2025,3,KBS,SVOD,악인전,T2020-0144,9702,8344,0
2025-03-01,2025,3,KBS,SVOD,놓친 예능 따라잡기,T2020-1628,9228,7936,0
2025-03-01,2025,3,KBS,SVOD,축구 야구 말구,T2020-1467,1150,989,0
2025-03-01,2025,3,KBS,SVOD,김승우의 승승장구,T2010-0040,18024,15501,0
2025-03-01,2025,3,KBS,SVOD,2020 KBS 가요대축제,T2020-1623,2368,2036,0
2025-03-01,2025,3,KBS,SVOD,컴백홈,T2021-0047,21815,18761,0
2025-03-01,2025,3,KBS,SVOD,스튜디오 K,T2020-0307,107871,92769,0
2025-03-01,2025,3,KBS,SVOD,웃음 충전소 - 타짱 스페셜,V2007-0019,2430,2090,0
2025-03-01,2025,3,KBS,SVOD,랜선 장터,T2020-1472,4542,3906,0
2025-03-01,2025,3,KBS,SVOD,2019 KBS 가요대축제,T2019-0424,4331,3725,0
2025-03-01,2025,3,KBS,SVOD,유머 1번지,P012495,15774,13566,0
2025-03-01,2025,3,KBS,SVOD,천하무적 야구단,T2009-0161,32648,28077,0
2025-03-01,2025,3,KBS,SVOD,너는 내 운명(예능),T2013-0373,303,261,0
2025-03-01,2025,3,KBS,SVOD,2020 KBS 연기대상,T2020-1625,2905,2498,0
2025-03-01,2025,3,KBS,SVOD,가요대축제,T2016-0759,0,0,0
2025-03-01,2025,3,KBS,SVOD,설특집,CA9999-9999,42819,36824,0
2025-03-01,2025,3,KBS,SVOD,2017 KBS 연기대상,T2017-1167,7074,6084,0
2025-03-01,2025,3,KBS,SVOD,1%의 우정,T2017-0764,13359,11489,0
